PRENOM,SEXE,ANNEES,NOMBRE NAISSANCE
GREGORY,Homme,1997,280
GREGORY,Homme,1996,706
GREGORY,Homme,1996,195
GREGORY,Homme,1995,757
GREGORY,Homme,1995,130
GREGORY,Homme,1994,694
GREGORY,Homme,1993,965
GREGORY,Homme,1993,104
GREGORY,Homme,1992,1313
GREGORY,Homme,1992,104
GREGORY,Homme,1991,1308
GREGORY,Homme,1990,1305
GREGORY,Homme,1990,105
GREGORY,Homme,1989,1541
GREGORY,Homme,1989,130
GREGORY,Homme,1988,1674
GREGORY,Homme,1988,187
GREGORY,Homme,1987,2098
GREGORY,Homme,1987,204
GREGORY,Homme,1986,2526
GREGORY,Homme,1986,311
GREGORY,Homme,1985,4202
GREGORY,Homme,1985,614
GREGORY,Homme,1984,5002
GREGORY,Homme,1984,714
GREGORY,Homme,1983,4976
GREGORY,Homme,1983,736
GREGORY,Homme,1982,4955
GREGORY,Homme,1982,772
GREGORY,Homme,1981,4164
GREGORY,Homme,1981,630
GREGORY,Homme,1980,4211
GREGORY,Homme,1980,650
GREGORY,Homme,1979,4040
GREGORY,Homme,1979,633
GREGORY,Homme,1978,3914
GREGORY,Homme,1978,599
GREGORY,Homme,1977,4275
GREGORY,Homme,1977,627
GREGORY,Homme,1976,3602
GREGORY,Homme,1976,568
GREGORY,Homme,1975,3641
GREGORY,Homme,1975,477
GREGORY,Homme,1974,2580
GREGORY,Homme,1974,365
GREGORY,Homme,1973,2415
GREGORY,Homme,1973,297
GREGORY,Homme,1972,2262
GREGORY,Homme,1972,297
GREGORY,Homme,1971,1661
GREGORY,Homme,1971,208
GREGORY,Homme,1970,846
GREGORY,Homme,1970,103
GREGORY,Homme,1969,439
GREGORY,Homme,1968,216
GREGORY,Homme,1967,123
GUILAINE,Femme,1964,109
GUILAINE,Femme,1963,103
GUILAINE,Femme,1962,123
GUILAINE,Femme,1961,101
GUILAINE,Femme,1960,112
GUILAINE,Femme,1959,134
GUILHEM,Homme,2017,103
GUILHEM,Homme,2015,114
GUILHEM,Homme,2014,123
GUILHEM,Homme,2013,115
GUILHEM,Homme,2012,144
GUILHEM,Homme,2011,154
GUILHEM,Homme,2010,169
GUILHEM,Homme,2009,169
GUILHEM,Homme,2008,190
GUILHEM,Homme,2007,209
GUILHEM,Homme,2006,194
GUILHEM,Homme,2005,217
GUILHEM,Homme,2004,214
GUILHEM,Homme,2003,230
GUILHEM,Homme,2002,209
GUILHEM,Homme,2001,206
GUILHEM,Homme,2000,221
GUILHEM,Homme,1999,202
GUILHEM,Homme,1998,282
GUILHEM,Homme,1997,200
GUILHEM,Homme,1996,184
GUILHEM,Homme,1995,178
GUILHEM,Homme,1994,159
GUILHEM,Homme,1993,159
GUILHEM,Homme,1992,173
GUILHEM,Homme,1991,162
GUILHEM,Homme,1990,151
GUILHEM,Homme,1989,173
GUILHEM,Homme,1988,175
GUILHEM,Homme,1987,164
GUILHEM,Homme,1986,157
GUILHEM,Homme,1985,156
GUILHEM,Homme,1984,144
GUILHEM,Homme,1983,147
GUILHEM,Homme,1982,175
GUILHEM,Homme,1981,186
GUILHEM,Homme,1980,171
GUILHEM,Homme,1979,160
GUILHEM,Homme,1978,126
GUILHEM,Homme,1977,117
GUILHEM,Homme,1975,109
GUILLAUME,Homme,2019,108
GUILLAUME,Homme,2018,126
GUILLAUME,Homme,2017,147
GUILLAUME,Homme,2016,175
GUILLAUME,Homme,2015,212
GUILLAUME,Homme,2014,261
GUILLAUME,Homme,2013,312
GUILLAUME,Homme,2012,358
GUILLAUME,Homme,2011,438
GUILLAUME,Homme,2010,553
GUILLAUME,Homme,2009,609
GUILLAUME,Homme,2008,810
GUILLAUME,Homme,2007,981
GUILLAUME,Homme,2006,1066
GUILLAUME,Homme,2005,1308
GUILLAUME,Homme,2004,1504
GUILLAUME,Homme,2003,1838
GUILLAUME,Homme,2002,2270
GUILLAUME,Homme,2001,2793
GUILLAUME,Homme,2000,3573
GUILLAUME,Homme,1999,3727
GUILLAUME,Homme,1998,4530
GUILLAUME,Homme,1997,5640
GUILLAUME,Homme,1996,5419
GUILLAUME,Homme,1995,5523
GUILLAUME,Homme,1994,5884
GUILLAUME,Homme,1993,5922
GUILLAUME,Homme,1992,6277
GUILLAUME,Homme,1991,6618
GUILLAUME,Homme,1990,6983
GUILLAUME,Homme,1989,7255
GUILLAUME,Homme,1988,7474
GUILLAUME,Homme,1987,7994
GUILLAUME,Homme,1986,9088
GUILLAUME,Homme,1985,8572
GUILLAUME,Homme,1984,9381
GUILLAUME,Homme,1983,9248
GUILLAUME,Homme,1982,8258
GUILLAUME,Homme,1981,8840
GUILLAUME,Homme,1980,7902
GUILLAUME,Homme,1979,7222
GUILLAUME,Homme,1978,6667
GUILLAUME,Homme,1977,5888
GUILLAUME,Homme,1976,5054
GUILLAUME,Homme,1975,3729
GUILLAUME,Homme,1974,3381
GUILLAUME,Homme,1973,3055
GUILLAUME,Homme,1972,2729
GUILLAUME,Homme,1971,2351
GUILLAUME,Homme,1970,1990
GUILLAUME,Homme,1969,1466
GUILLAUME,Homme,1968,1040
GUILLAUME,Homme,1967,902
GUILLAUME,Homme,1966,821
GUILLAUME,Homme,1965,581
GUILLAUME,Homme,1964,399
GUILLAUME,Homme,1963,364
GUILLAUME,Homme,1962,292
GUILLAUME,Homme,1961,234
GUILLAUME,Homme,1960,237
GUILLAUME,Homme,1959,198
GUILLAUME,Homme,1958,165
GUILLAUME,Homme,1957,120
GUILLAUME,Homme,1956,116
GUILLAUME,Homme,1935,113
GUILLAUME,Homme,1934,117
GUILLAUME,Homme,1932,142
GUILLAUME,Homme,1931,165
GUILLAUME,Homme,1930,145
GUILLAUME,Homme,1929,146
GUILLAUME,Homme,1928,174
GUILLAUME,Homme,1927,169
GUILLAUME,Homme,1926,167
GUILLAUME,Homme,1925,174
GUILLAUME,Homme,1924,182
GUILLAUME,Homme,1923,190
GUILLAUME,Homme,1922,197
GUILLAUME,Homme,1921,206
GUILLAUME,Homme,1920,239
GUILLAUME,Homme,1919,152
GUILLAUME,Homme,1918,201
GUILLAUME,Homme,1917,178
GUILLAUME,Homme,1916,274
GUILLAUME,Homme,1915,306
GUILLAUME,Homme,1914,489
GUILLAUME,Homme,1913,546
GUILLAUME,Homme,1912,546
GUILLAUME,Homme,1911,543
GUILLAUME,Homme,1910,572
GUILLAUME,Homme,1909,582
GUILLAUME,Homme,1908,626
GUILLAUME,Homme,1907,540
GUILLAUME,Homme,1906,546
GUILLAUME,Homme,1905,641
GUILLAUME,Homme,1904,585
GUILLAUME,Homme,1903,524
GUILLAUME,Homme,1902,566
GUILLAUME,Homme,1901,501
GUILLAUME,Homme,1900,434
GURVAN,Homme,1998,121
GUSTAVE,Homme,2020,412
GUSTAVE,Homme,2019,359
GUSTAVE,Homme,2018,357
GUSTAVE,Homme,2017,353
GUSTAVE,Homme,2016,279
GUSTAVE,Homme,2015,302
GUSTAVE,Homme,2014,270
GUSTAVE,Homme,2013,214
GUSTAVE,Homme,2012,198
GUSTAVE,Homme,2011,162
GUSTAVE,Homme,2010,132
GUSTAVE,Homme,2009,143
GUSTAVE,Homme,2008,130
GUSTAVE,Homme,2007,109
GUSTAVE,Homme,2006,101
GUSTAVE,Homme,1948,106
GUSTAVE,Homme,1946,124
GUSTAVE,Homme,1944,115
GUSTAVE,Homme,1943,122
GUSTAVE,Homme,1942,142
GUSTAVE,Homme,1941,146
GUSTAVE,Homme,1940,186
GUSTAVE,Homme,1939,193
GUSTAVE,Homme,1938,196
GUSTAVE,Homme,1937,252
GUSTAVE,Homme,1936,280
GUSTAVE,Homme,1935,290
GUSTAVE,Homme,1934,276
GUSTAVE,Homme,1933,371
GUSTAVE,Homme,1932,418
GUSTAVE,Homme,1931,389
GUSTAVE,Homme,1930,464
GUSTAVE,Homme,1929,507
GUSTAVE,Homme,1928,543
GUSTAVE,Homme,1927,569
GUSTAVE,Homme,1926,587
GUSTAVE,Homme,1925,670
GUSTAVE,Homme,1924,690
GUSTAVE,Homme,1923,768
GUSTAVE,Homme,1922,778
GUSTAVE,Homme,1921,894
GUSTAVE,Homme,1920,1023
GUSTAVE,Homme,1919,647
GUSTAVE,Homme,1918,554
GUSTAVE,Homme,1917,507
GUSTAVE,Homme,1916,489
GUSTAVE,Homme,1915,682
GUSTAVE,Homme,1914,1026
GUSTAVE,Homme,1913,1047
GUSTAVE,Homme,1912,1077
GUSTAVE,Homme,1911,1062
GUSTAVE,Homme,1910,1113
GUSTAVE,Homme,1909,1130
GUSTAVE,Homme,1908,1116
GUSTAVE,Homme,1907,1167
GUSTAVE,Homme,1906,1162
GUSTAVE,Homme,1905,1122
GUSTAVE,Homme,1904,1157
GUSTAVE,Homme,1903,1108
GUSTAVE,Homme,1902,1142
GUSTAVE,Homme,1901,1044
GUSTAVE,Homme,1900,1037
GUY,Homme,1986,106
GUY,Homme,1985,109
GUY,Homme,1983,124
GUY,Homme,1982,143
GUY,Homme,1981,150
GUY,Homme,1980,161
GUY,Homme,1979,145
GUY,Homme,1978,165
GUY,Homme,1977,183
GUY,Homme,1976,237
GUY,Homme,1975,287
GUY,Homme,1974,314
GUY,Homme,1973,395
GUY,Homme,1972,528
GUY,Homme,1971,662
GUY,Homme,1970,872
GUY,Homme,1969,1032
GUY,Homme,1968,1331
GUY,Homme,1967,1517
GUY,Homme,1966,1750
GUY,Homme,1965,2091
GUY,Homme,1964,2355
GUY,Homme,1963,2702
GUY,Homme,1962,2947
GUY,Homme,1961,3208
GUY,Homme,1960,3477
GUY,Homme,1959,4214
GUY,Homme,1958,4180
GUY,Homme,1957,4902
GUY,Homme,1956,5048
GUY,Homme,1955,5813
GUY,Homme,1954,5800
GUY,Homme,1953,6596
GUY,Homme,1952,6867
GUY,Homme,1951,7760
GUY,Homme,1950,8232
GUY,Homme,1949,8391
GUY,Homme,1948,8799
GUY,Homme,1947,9393
GUY,Homme,1946,9285
GUY,Homme,1945,6078
GUY,Homme,1944,5969
GUY,Homme,1943,5857
GUY,Homme,1942,5481
GUY,Homme,1941,4809
GUY,Homme,1940,5677
GUY,Homme,1939,6305
GUY,Homme,1938,6349
GUY,Homme,1937,6873
GUY,Homme,1936,6912
GUY,Homme,1935,6603
GUY,Homme,1934,6780
GUY,Homme,1933,6330
GUY,Homme,1932,6599
GUY,Homme,1931,6125
GUY,Homme,1930,5979
GUY,Homme,1929,5477
GUY,Homme,1928,4847
GUY,Homme,1927,4108
GUY,Homme,1926,4402
GUY,Homme,1925,3705
GUY,Homme,1924,3088
GUY,Homme,1923,2816
GUY,Homme,1922,2513
GUY,Homme,1921,2222
GUY,Homme,1920,1947
GUY,Homme,1919,1049
GUY,Homme,1918,817
GUY,Homme,1917,629
GUY,Homme,1916,476
GUY,Homme,1915,545
GUY,Homme,1914,778
GUY,Homme,1913,717
GUY,Homme,1912,555
GUY,Homme,1911,528
GUY,Homme,1910,429
GUY,Homme,1909,372
GUY,Homme,1908,268
GUY,Homme,1907,255
GUY,Homme,1906,251
GUY,Homme,1905,190
GUY,Homme,1904,174
GUY,Homme,1903,133
GUY,Homme,1902,120
GUYLAINE,Femme,1978,111
GUYLAINE,Femme,1977,114
GUYLAINE,Femme,1976,130
GUYLAINE,Femme,1975,104
GUYLAINE,Femme,1974,141
GUYLAINE,Femme,1973,180
GUYLAINE,Femme,1972,196
GUYLAINE,Femme,1971,239
GUYLAINE,Femme,1970,233
GUYLAINE,Femme,1969,212
GUYLAINE,Femme,1968,230
GUYLAINE,Femme,1967,243
GUYLAINE,Femme,1966,278
GUYLAINE,Femme,1965,326
GUYLAINE,Femme,1964,351
GUYLAINE,Femme,1963,391
GUYLAINE,Femme,1962,349
GUYLAINE,Femme,1961,360
GUYLAINE,Femme,1960,350
GUYLAINE,Femme,1959,368
GUYLAINE,Femme,1958,338
GUYLAINE,Femme,1957,279
GUYLAINE,Femme,1956,228
GUYLENE,Femme,1969,112
GUYLENE,Femme,1968,127
GUYLENE,Femme,1967,131
GUYLENE,Femme,1966,145
GUYLENE,Femme,1965,129
GUYLENE,Femme,1964,142
GUYLENE,Femme,1963,157
GUYLENE,Femme,1962,132
GUYLENE,Femme,1961,134
GUYLENE,Femme,1960,128
GUYLENE,Femme,1959,126
GWENAËLLE,Femme,1987,101
GWENAËLLE,Femme,1986,109
GWENAËLLE,Femme,1985,111
GWENAËLLE,Femme,1984,113
GWENAËLLE,Femme,1982,106
GWENAËLLE,Femme,1981,119
GWENAËLLE,Femme,1980,113
GWENAËLLE,Femme,1979,102
GWENAËLLE,Femme,1978,108
GWENAËLLE,Femme,1977,126
GWENAEL,Homme,1994,103
GWENAEL,Homme,1993,121
GWENAEL,Homme,1992,127
GWENAEL,Homme,1991,149
GWENAEL,Homme,1990,185
GWENAEL,Homme,1989,181
GWENAEL,Homme,1988,193
GWENAEL,Homme,1987,184
GWENAEL,Homme,1986,205
GWENAEL,Homme,1985,174
GWENAEL,Homme,1984,200
GWENAEL,Homme,1983,228
GWENAEL,Homme,1982,233
GWENAEL,Homme,1981,308
GWENAEL,Homme,1980,324
GWENAEL,Homme,1979,324
GWENAEL,Homme,1978,287
GWENAEL,Homme,1977,317
GWENAEL,Homme,1976,352
GWENAEL,Homme,1975,308
GWENAEL,Homme,1974,302
GWENAEL,Homme,1973,319
GWENAEL,Homme,1972,259
GWENAEL,Homme,1971,187
GWENAEL,Homme,1970,172
GWENAEL,Homme,1969,143
GWENAEL,Homme,1968,130
GWENAELLE,Femme,2009,123
GWENAELLE,Femme,2008,173
GWENAELLE,Femme,2007,202
GWENAELLE,Femme,2006,233
GWENAELLE,Femme,2005,227
GWENAELLE,Femme,2004,275
GWENAELLE,Femme,2003,314
GWENAELLE,Femme,2002,303
GWENAELLE,Femme,2001,313
GWENAELLE,Femme,2000,347
GWENAELLE,Femme,1999,377
GWENAELLE,Femme,1998,265
GWENAELLE,Femme,1997,346
GWENAELLE,Femme,1996,288
GWENAELLE,Femme,1995,370
GWENAELLE,Femme,1994,351
GWENAELLE,Femme,1993,375
GWENAELLE,Femme,1992,417
GWENAELLE,Femme,1991,508
GWENAELLE,Femme,1990,516
GWENAELLE,Femme,1989,453
GWENAELLE,Femme,1988,414
GWENAELLE,Femme,1987,399
GWENAELLE,Femme,1986,412
GWENAELLE,Femme,1985,403
GWENAELLE,Femme,1984,431
GWENAELLE,Femme,1983,470
GWENAELLE,Femme,1982,516
GWENAELLE,Femme,1981,629
GWENAELLE,Femme,1980,633
GWENAELLE,Femme,1979,669
GWENAELLE,Femme,1978,677
GWENAELLE,Femme,1977,697
GWENAELLE,Femme,1976,820
GWENAELLE,Femme,1975,631
GWENAELLE,Femme,1974,592
GWENAELLE,Femme,1973,579
GWENAELLE,Femme,1972,625
GWENAELLE,Femme,1971,477
GWENAELLE,Femme,1970,362
GWENAELLE,Femme,1969,275
GWENAELLE,Femme,1968,185
GWENAELLE,Femme,1967,154
GWENAELLE,Femme,1966,137
GWENAELLE,Femme,1965,115
GWENDAL,Homme,2008,118
GWENDAL,Homme,2007,158
GWENDAL,Homme,2006,164
GWENDAL,Homme,2005,165
GWENDAL,Homme,2004,218
GWENDAL,Homme,2003,237
GWENDAL,Homme,2002,331
GWENDAL,Homme,2001,305
GWENDAL,Homme,2000,386
GWENDAL,Homme,1999,308
GWENDAL,Homme,1998,338
GWENDAL,Homme,1997,219
GWENDAL,Homme,1996,218
GWENDAL,Homme,1995,151
GWENDAL,Homme,1990,109
GWENDOLINE,Femme,2011,119
GWENDOLINE,Femme,2010,147
GWENDOLINE,Femme,2009,171
GWENDOLINE,Femme,2008,199
GWENDOLINE,Femme,2007,240
GWENDOLINE,Femme,2006,292
GWENDOLINE,Femme,2005,272
GWENDOLINE,Femme,2004,327
GWENDOLINE,Femme,2003,404
GWENDOLINE,Femme,2002,450
GWENDOLINE,Femme,2001,496
GWENDOLINE,Femme,2000,612
GWENDOLINE,Femme,1999,636
GWENDOLINE,Femme,1998,750
GWENDOLINE,Femme,1997,846
GWENDOLINE,Femme,1996,867
GWENDOLINE,Femme,1995,986
GWENDOLINE,Femme,1994,969
GWENDOLINE,Femme,1993,1035
GWENDOLINE,Femme,1992,1343
GWENDOLINE,Femme,1991,1369
GWENDOLINE,Femme,1990,1558
GWENDOLINE,Femme,1989,936
GWENDOLINE,Femme,1988,765
GWENDOLINE,Femme,1987,743
GWENDOLINE,Femme,1986,640
GWENDOLINE,Femme,1985,572
GWENDOLINE,Femme,1984,480
GWENDOLINE,Femme,1983,218
GWENDOLINE,Femme,1982,148
GWENDOLINE,Femme,1981,192
GWENDOLINE,Femme,1980,181
GWENDOLINE,Femme,1979,153
GWENDOLINE,Femme,1978,127
GWENDOLINE,Femme,1977,113
GWENDOLINE,Femme,1976,103
GWENDOLINE,Femme,1975,102
GWENOLA,Femme,1979,103
GWENOLA,Femme,1978,109
GWENOLA,Femme,1977,124
GWENOLA,Femme,1976,150
GWENOLA,Femme,1975,123
GWENOLA,Femme,1974,138
GWENOLA,Femme,1973,118
GWENOLA,Femme,1972,125
GWENOLA,Femme,1970,103
GWLADYS,Femme,2000,124
GWLADYS,Femme,1999,120
GWLADYS,Femme,1998,118
GWLADYS,Femme,1997,120
GWLADYS,Femme,1996,131
GWLADYS,Femme,1995,123
GWLADYS,Femme,1994,149
GWLADYS,Femme,1993,164
GWLADYS,Femme,1992,181
GWLADYS,Femme,1991,188
GWLADYS,Femme,1990,215
GWLADYS,Femme,1989,205
GWLADYS,Femme,1988,211
GWLADYS,Femme,1987,196
GWLADYS,Femme,1986,199
GWLADYS,Femme,1985,168
GWLADYS,Femme,1984,169
GWLADYS,Femme,1983,230
GWLADYS,Femme,1982,234
GWLADYS,Femme,1981,262
GWLADYS,Femme,1980,244
GWLADYS,Femme,1979,259
GWLADYS,Femme,1978,245
GWLADYS,Femme,1977,209
GWLADYS,Femme,1976,205
GWLADYS,Femme,1975,133
HADRIEN,Homme,2020,103
HADRIEN,Homme,2019,130
HADRIEN,Homme,2018,111
HADRIEN,Homme,2017,154
HADRIEN,Homme,2016,159
HADRIEN,Homme,2015,187
HADRIEN,Homme,2014,167
HADRIEN,Homme,2013,177
HADRIEN,Homme,2012,163
HADRIEN,Homme,2011,146
HADRIEN,Homme,2010,137
HADRIEN,Homme,2009,137
HADRIEN,Homme,2008,139
HADRIEN,Homme,2007,154
HADRIEN,Homme,2006,162
HADRIEN,Homme,2005,141
HADRIEN,Homme,2004,169
HADRIEN,Homme,2003,143
HADRIEN,Homme,2002,156
HADRIEN,Homme,2001,179
HADRIEN,Homme,2000,178
HADRIEN,Homme,1999,189
HADRIEN,Homme,1998,173
HADRIEN,Homme,1997,227
HADRIEN,Homme,1996,179
HADRIEN,Homme,1995,200
HADRIEN,Homme,1994,210
HADRIEN,Homme,1993,183
HADRIEN,Homme,1992,239
HADRIEN,Homme,1991,238
HADRIEN,Homme,1990,221
HADRIEN,Homme,1989,220
HADRIEN,Homme,1988,242
HADRIEN,Homme,1987,189
HADRIEN,Homme,1986,193
HADRIEN,Homme,1985,137
HAFSA,Femme,2020,293
HAFSA,Femme,2019,265
HAFSA,Femme,2018,268
HAFSA,Femme,2017,294
HAFSA,Femme,2016,303
HAFSA,Femme,2015,279
HAFSA,Femme,2014,233
HAFSA,Femme,2013,221
HAFSA,Femme,2012,188
HAFSA,Femme,2011,169
HAFSA,Femme,2010,167
HAFSA,Femme,2009,136
HAFSA,Femme,2008,119
HAFSA,Femme,2007,106
HAFSA,Femme,2006,110
HAILEY,Femme,2020,111
HAJAR,Femme,2020,141
HAJAR,Femme,2019,144
HAJAR,Femme,2018,162
HAJAR,Femme,2017,199
HAJAR,Femme,2016,216
HAJAR,Femme,2015,225
HAJAR,Femme,2014,219
HAJAR,Femme,2013,217
HAJAR,Femme,2012,251
HAJAR,Femme,2011,224
HAJAR,Femme,2010,219
HAJAR,Femme,2009,198
HAJAR,Femme,2008,208
HAJAR,Femme,2007,172
HAJAR,Femme,2006,164
HAJAR,Femme,2005,202
HAJAR,Femme,2004,138
HAJAR,Femme,2003,122
HAJAR,Femme,2002,122
HAJAR,Femme,2001,133
HAJAR,Femme,2000,129
HAJAR,Femme,1999,127
HAJAR,Femme,1998,102
HAJAR,Femme,1994,101
HAKIM,Homme,2008,107
HAKIM,Homme,2007,104
HAKIM,Homme,2006,102
HAKIM,Homme,2004,139
HAKIM,Homme,2003,146
HAKIM,Homme,2002,113
HAKIM,Homme,2001,151
HAKIM,Homme,2000,178
HAKIM,Homme,1999,152
HAKIM,Homme,1998,146
HAKIM,Homme,1997,150
HAKIM,Homme,1996,173
HAKIM,Homme,1995,199
HAKIM,Homme,1994,208
HAKIM,Homme,1993,229
HAKIM,Homme,1992,219
HAKIM,Homme,1991,235
HAKIM,Homme,1990,235
HAKIM,Homme,1989,240
HAKIM,Homme,1988,250
HAKIM,Homme,1987,235
HAKIM,Homme,1986,258
HAKIM,Homme,1985,275
HAKIM,Homme,1984,306
HAKIM,Homme,1983,304
HAKIM,Homme,1982,346
HAKIM,Homme,1981,344
HAKIM,Homme,1980,315
HAKIM,Homme,1979,301
HAKIM,Homme,1978,261
HAKIM,Homme,1977,244
HAKIM,Homme,1976,215
HAKIM,Homme,1975,233
HAKIM,Homme,1974,222
HAKIM,Homme,1973,209
HAKIM,Homme,1972,174
HAKIM,Homme,1971,191
HAKIM,Homme,1970,132
HAKIM,Homme,1969,124
HAKIM,Homme,1968,133
HAKIM,Homme,1967,102
HAKIMA,Femme,1982,120
HAKIMA,Femme,1981,108
HAKIMA,Femme,1980,105
HALIMA,Femme,2020,141
HALIMA,Femme,2019,148
HALIMA,Femme,2018,122
HALIMA,Femme,2017,131
HALIMA,Femme,2016,135
HALIMA,Femme,2015,143
HALIMA,Femme,2014,111
HALIMA,Femme,2013,138
HALIMA,Femme,2012,110
HALIMA,Femme,2010,123
HALIMA,Femme,2009,106
HALIMA,Femme,2005,104
HALIMA,Femme,1989,106
HALIMA,Femme,1987,109
HALIMA,Femme,1986,110
HALIMA,Femme,1985,102
HALIMA,Femme,1984,102
HALIMA,Femme,1983,109
HALIMA,Femme,1979,101
HAMID,Homme,1984,109
HAMID,Homme,1983,119
HAMID,Homme,1982,140
HAMID,Homme,1981,131
HAMID,Homme,1980,119
HAMID,Homme,1979,121
HAMID,Homme,1978,133
HAMID,Homme,1977,116
HAMID,Homme,1975,105
HAMID,Homme,1974,105
HAMID,Homme,1971,101
HAMZA,Homme,2020,586
HAMZA,Homme,2019,529
HAMZA,Homme,2018,568
HAMZA,Homme,2017,594
HAMZA,Homme,2016,629
HAMZA,Homme,2015,603
HAMZA,Homme,2014,655
HAMZA,Homme,2013,681
HAMZA,Homme,2012,615
HAMZA,Homme,2011,582
HAMZA,Homme,2010,587
HAMZA,Homme,2009,600
HAMZA,Homme,2008,571
HAMZA,Homme,2007,558
HAMZA,Homme,2006,518
HAMZA,Homme,2005,421
HAMZA,Homme,2004,423
HAMZA,Homme,2003,415
HAMZA,Homme,2002,390
HAMZA,Homme,2001,399
HAMZA,Homme,2000,316
HAMZA,Homme,1999,297
HAMZA,Homme,1998,253
HAMZA,Homme,1997,259
HAMZA,Homme,1996,232
HAMZA,Homme,1995,202
HAMZA,Homme,1994,213
HAMZA,Homme,1993,210
HAMZA,Homme,1992,188
HAMZA,Homme,1991,197
HAMZA,Homme,1990,189
HAMZA,Homme,1989,153
HAMZA,Homme,1988,141
HAMZA,Homme,1987,103
HAMZA,Homme,1986,120
HANA,Femme,2020,449
HANA,Femme,2019,356
HANA,Femme,2018,319
HANA,Femme,2017,248
HANA,Femme,2016,299
HANA,Femme,2015,288
HANA,Femme,2014,267
HANA,Femme,2013,209
HANA,Femme,2012,214
HANA,Femme,2011,185
HANA,Femme,2010,180
HANA,Femme,2009,147
HANA,Femme,2008,128
HANA,Femme,2007,101
HANA,Femme,2006,118
HANA,Femme,2005,119
HANA,Femme,2004,113
HANAE,Femme,2020,254
HANAE,Femme,2019,251
HANAE,Femme,2018,324
HANAE,Femme,2017,306
HANAE,Femme,2016,324
HANAE,Femme,2016,103
HANAE,Femme,2015,255
HANAE,Femme,2015,128
HANAE,Femme,2014,328
HANAE,Femme,2014,103
HANAE,Femme,2013,327
HANAE,Femme,2012,299
HANAE,Femme,2011,202
HANAE,Femme,2011,176
HANAE,Femme,2010,337
HANAE,Femme,2009,341
HANAE,Femme,2008,277
HANAE,Femme,2007,177
HANAE,Femme,2006,146
HANAE,Femme,2005,129
HANANE,Femme,1994,102
HANANE,Femme,1993,135
HANANE,Femme,1992,112
HANANE,Femme,1991,152
HANANE,Femme,1990,146
HANANE,Femme,1989,157
HANANE,Femme,1988,186
HANANE,Femme,1987,208
HANANE,Femme,1986,206
HANANE,Femme,1985,216
HANANE,Femme,1984,231
HANANE,Femme,1983,242
HANANE,Femme,1982,259
HANANE,Femme,1981,256
HANANE,Femme,1980,222
HANANE,Femme,1979,206
HANANE,Femme,1978,154
HANNA,Femme,2020,474
HANNA,Femme,2019,568
HANNA,Femme,2018,519
HANNA,Femme,2017,492
HANNA,Femme,2016,465
HANNA,Femme,2015,438
HANNA,Femme,2014,396
HANNA,Femme,2013,352
HANNA,Femme,2012,313
HANNA,Femme,2011,266
HANNA,Femme,2010,267
HANNA,Femme,2009,234
HANNA,Femme,2008,203
HANNA,Femme,2007,170
HANNA,Femme,2006,178
HANNA,Femme,2005,156
HANNA,Femme,2004,132
HANNA,Femme,2003,156
HANNA,Femme,2002,143
HANNA,Femme,2001,136
HANNA,Femme,2000,121
HANNA,Femme,1999,102
HANNAH,Femme,2020,254
HANNAH,Femme,2019,252
HANNAH,Femme,2018,245
HANNAH,Femme,2017,213
HANNAH,Femme,2016,174
HANNAH,Femme,2015,196
HANNAH,Femme,2014,167
HANNAH,Femme,2013,160
HANNAH,Femme,2012,134
HANNAH,Femme,2011,128
HANNAH,Femme,2010,152
HANNAH,Femme,2009,186
HANNAH,Femme,2008,172
HANNAH,Femme,2007,143
HANNAH,Femme,2006,132
HANNAH,Femme,2005,144
HANNAH,Femme,2004,144
HANNAH,Femme,2003,161
HANNAH,Femme,2002,114
HANNAH,Femme,2001,124
HANNAH,Femme,2000,118
HARMONIE,Femme,1992,116
HARMONIE,Femme,1991,158
HARMONIE,Femme,1990,205
HARMONIE,Femme,1989,176
HARMONIE,Femme,1988,208
HARMONIE,Femme,1987,147
HARMONIE,Femme,1986,143
HARMONY,Femme,1991,104
HARMONY,Femme,1990,131
HARMONY,Femme,1989,119
HARMONY,Femme,1988,160
HARMONY,Femme,1987,111
HARMONY,Femme,1986,123
HAROLD,Homme,1982,106
HAROLD,Homme,1981,112
HAROLD,Homme,1980,129
HAROLD,Homme,1979,137
HAROLD,Homme,1977,114
HAROLD,Homme,1973,102
HARON,Homme,2020,114
HARON,Homme,2019,120
HARON,Homme,2018,126
HARON,Homme,2017,132
HARON,Homme,2016,110
HAROUN,Homme,2020,471
HAROUN,Homme,2019,442
HAROUN,Homme,2018,422
HAROUN,Homme,2017,399
HAROUN,Homme,2016,343
HAROUN,Homme,2015,312
HAROUN,Homme,2014,247
HAROUN,Homme,2013,153
HAROUN,Homme,2012,121
HARRY,Homme,2020,162
HARRY,Homme,2019,163
HARRY,Homme,2018,124
HARRY,Homme,2017,110
HARRY,Homme,1972,101
HARRY,Homme,1968,103
HASSAN,Homme,2020,102
HASSAN,Homme,2019,118
HASSAN,Homme,2018,104
HASSAN,Homme,2017,107
HASSAN,Homme,1990,102
HASSAN,Homme,1988,115
HASSAN,Homme,1987,117
HASSAN,Homme,1986,148
HASSAN,Homme,1985,145
HASSAN,Homme,1984,150
HASSAN,Homme,1983,165
HASSAN,Homme,1982,159
HASSAN,Homme,1981,157
HASSAN,Homme,1980,134
HASSAN,Homme,1979,131
