CODE CLIENT;MEDIA;JOUR;HORAIRE;REDUCTION
628975;MAIL;Jeudi;Après-midi;10euros
504333;MAIL;Vendredi;Matin;5%
491275;MAIL;Jeudi;Après-midi;Aucune
496272;MAIL;Jeudi;Après-midi;Aucune
405209;MAIL;Jeudi;Midi;5%
422550;MAIL;Vendredi;Matin;10%
604714;MAIL;Vendredi;Après-midi;Aucune
376955;MAIL;Vendredi;Midi;Aucune
384077;MAIL;Vendredi;Midi;10euros
117888;MAIL;Jeudi;Après-midi;Aucune
397003;MAIL;Vendredi;Matin;Aucune
338409;MAIL;Vendredi;Matin;Aucune
504592;MAIL;Jeudi;Après-midi;Aucune
525460;MAIL;Mercredi;Midi;5%
88913;MAIL;Vendredi;Matin;10%
400175;MAIL;Vendredi;Matin;5%
605148;MAIL;Jeudi;Midi;10%
482012;MAIL;Vendredi;Matin;Aucune
4975;MAIL;Vendredi;Midi;Aucune
553016;MAIL;Vendredi;Midi;Aucune
40401;MAIL;Jeudi;Midi;Aucune
588627;MAIL;Vendredi;Matin;5%
332849;MAIL;Vendredi;Midi;10%
349697;MAIL;Vendredi;Matin;10euros
350380;MAIL;Vendredi;Midi;5%
129527;MAIL;Jeudi;Après-midi;Aucune
645765;MAIL;Vendredi;Midi;Aucune
11645;MAIL;Mercredi;Midi;10%
14472;MAIL;Jeudi;Midi;5%
660100;MAIL;Vendredi;Matin;5%
647601;MAIL;Vendredi;Matin;5%
21239;MAIL;Jeudi;Midi;5%
562422;MAIL;Jeudi;Midi;Aucune
521634;MAIL;Mercredi;Matin;Aucune
625839;MAIL;Mercredi;Midi;Aucune
318702;MAIL;Jeudi;Midi;Aucune
379804;MAIL;Jeudi;Midi;10euros
409440;MAIL;Vendredi;Matin;5%
471391;MAIL;Vendredi;Après-midi;10%
634821;MAIL;Jeudi;Matin;5%
398105;MAIL;Vendredi;Midi;5%
158644;MAIL;Jeudi;Après-midi;10%
400195;MAIL;Jeudi;Après-midi;Aucune
432740;MAIL;Jeudi;Matin;5%
488027;MAIL;Vendredi;Matin;Aucune
602892;MAIL;Vendredi;Matin;10%
485872;MAIL;Jeudi;Midi;5%
629286;MAIL;Mercredi;Après-midi;10%
398207;MAIL;Vendredi;Matin;10%
656270;MAIL;Jeudi;Après-midi;Aucune
422006;MAIL;Vendredi;Matin;Aucune
658987;MAIL;Mercredi;Matin;5%
572130;MAIL;Vendredi;Midi;5%
627945;MAIL;Mercredi;Après-midi;Aucune
486587;MAIL;Jeudi;Après-midi;Aucune
631311;MAIL;Vendredi;Matin;Aucune
380083;MAIL;Jeudi;Après-midi;Aucune
572634;MAIL;Jeudi;Après-midi;5%
393803;MAIL;Jeudi;Midi;10%
432714;MAIL;Jeudi;Midi;5%
648424;MAIL;Jeudi;Midi;Aucune
91458;MAIL;Vendredi;Matin;5%
589465;MAIL;Jeudi;Midi;Aucune
649884;MAIL;Jeudi;Midi;Aucune
328412;MAIL;Vendredi;Midi;5%
346229;MAIL;Vendredi;Matin;5%
479466;MAIL;Vendredi;Matin;5%
417071;MAIL;Vendredi;Matin;Aucune
2249;MAIL;Jeudi;Matin;10%
348135;MAIL;Vendredi;Midi;10%
653604;MAIL;Jeudi;Matin;10%
397648;MAIL;Lundi;Midi;5%
299819;MAIL;Jeudi;Matin;Aucune
179189;MAIL;Jeudi;Après-midi;Aucune
68703;MAIL;Jeudi;Matin;5%
623562;MAIL;Jeudi;Midi;Aucune
588076;MAIL;Samedi;Matin;5%
432930;MAIL;Jeudi;Après-midi;5%
479020;MAIL;Lundi;Matin;10%
21355;MAIL;Dimanche;Midi;Aucune
476833;MAIL;Mardi;Après-midi;5%
107979;MAIL;Mercredi;Matin;10%
409390;MAIL;Jeudi;Midi;10%
463702;MAIL;Jeudi;Après-midi;Aucune
486584;MAIL;Jeudi;Après-midi;10%
487763;MAIL;Mardi;Midi;10%
563620;MAIL;Jeudi;Après-midi;5%
393241;MAIL;Mardi;Après-midi;10%
490419;MAIL;Jeudi;Midi;10%
375705;MAIL;Jeudi;Midi;10euros
401357;MAIL;Jeudi;Midi;Aucune
499151;MAIL;Mardi;Après-midi;10%
492254;MAIL;Lundi;Midi;Aucune
602738;MAIL;Jeudi;Après-midi;Aucune
590403;MAIL;Jeudi;Matin;Aucune
340780;MAIL;Jeudi;Matin;Aucune
492228;MAIL;Jeudi;Après-midi;Aucune
482794;MAIL;Jeudi;Midi;Aucune
491270;MAIL;Samedi;Après-midi;Aucune
337485;MAIL;Samedi;Midi;Aucune
500584;MAIL;Mercredi;Midi;5%
603124;MAIL;Mercredi;Midi;Aucune
133541;MAIL;Vendredi;Midi;10euros
488021;MAIL;Jeudi;Matin;Aucune
469043;MAIL;Mercredi;Midi;Aucune
496880;MAIL;Mercredi;Matin;Aucune
498392;MAIL;Mercredi;Midi;Aucune
422551;MAIL;Mercredi;Midi;10%
603550;MAIL;Mardi;Après-midi;Aucune
603544;MAIL;Lundi;Matin;Aucune
487296;MAIL;Mercredi;Midi;10%
497942;MAIL;Mardi;Après-midi;Aucune
602756;MAIL;Mardi;Après-midi;5%
262838;MAIL;Mercredi;Matin;10%
626759;MAIL;Vendredi;Midi;Aucune
628244;MAIL;Jeudi;Midi;Aucune
489491;MAIL;Dimanche;Midi;Aucune
394184;MAIL;Vendredi;Midi;10euros
115459;MAIL;Lundi;Matin;Aucune
489141;MAIL;Mercredi;Après-midi;10%
335443;MAIL;Mercredi;Matin;10euros
496891;MAIL;Mardi;Midi;5%
602526;MAIL;Lundi;Midi;Aucune
392526;MAIL;Samedi;Midi;Aucune
411323;MAIL;Jeudi;Midi;Aucune
494970;MAIL;Mercredi;Matin;5%
603538;MAIL;Lundi;Après-midi;5%
320741;MAIL;Mercredi;Midi;10%
515536;MAIL;Lundi;Midi;10%
318976;MAIL;Mardi;Midi;Aucune
368240;MAIL;Samedi;Midi;Aucune
604702;MAIL;Mardi;Matin;10euros
434466;MAIL;Samedi;Midi;5%
443703;MAIL;Lundi;Après-midi;5%
606048;MAIL;Mercredi;Midi;5%
490656;MAIL;Samedi;Après-midi;Aucune
417243;MAIL;Jeudi;Matin;10euros
647607;MAIL;Jeudi;Midi;10euros
531781;MAIL;Vendredi;Midi;5%
652489;MAIL;Samedi;Midi;Aucune
630539;MAIL;Mercredi;Midi;Aucune
463738;MAIL;Dimanche;Matin;5%
489613;MAIL;Mercredi;Midi;10%
483734;MAIL;Mercredi;Matin;10%
483488;MAIL;Mardi;Après-midi;Aucune
489077;MAIL;Samedi;Matin;5%
329952;MAIL;Dimanche;Midi;10%
341829;MAIL;Mercredi;Midi;Aucune
392496;MAIL;Mardi;Midi;Aucune
588132;MAIL;Vendredi;Midi;10%
634733;MAIL;Samedi;Matin;10%
159227;MAIL;Mercredi;Après-midi;Aucune
650559;MAIL;Dimanche;Matin;5%
651206;MAIL;Lundi;Midi;5%
537878;MAIL;Dimanche;Matin;5%
174002;MAIL;Vendredi;Midi;Aucune
419359;MAIL;Samedi;Matin;10%
68743;MAIL;Mardi;Après-midi;5%
580944;MAIL;Mercredi;Matin;10%
67954;MAIL;Dimanche;Matin;5%
16995;MAIL;Dimanche;Midi;10%
625571;MAIL;Lundi;Après-midi;10euros
332899;MAIL;Mardi;Midi;5%
338978;MAIL;Lundi;Après-midi;5%
341722;MAIL;Mardi;Midi;10euros
177517;MAIL;Mardi;Après-midi;10euros
395838;MAIL;Lundi;Midi;10%
15901;MAIL;Samedi;Midi;Aucune
507798;MAIL;Samedi;Matin;10%
114946;MAIL;Samedi;Midi;Aucune
645509;MAIL;Samedi;Midi;Aucune
96231;MAIL;Jeudi;Après-midi;10%
78536;MAIL;Lundi;Matin;10euros
288326;MAIL;Dimanche;Midi;5%
119608;MAIL;Samedi;Matin;5%
489671;MAIL;Vendredi;Après-midi;5%
429023;MAIL;Vendredi;Matin;5%
294032;MAIL;Lundi;Midi;10euros
490404;MAIL;Mardi;Matin;Aucune
602670;MAIL;Jeudi;Matin;10%
630924;MAIL;Mardi;Après-midi;5%
437051;MAIL;Vendredi;Matin;5%
647430;MAIL;Mercredi;Midi;Aucune
649224;MAIL;Dimanche;Matin;5%
103781;MAIL;Mercredi;Midi;Aucune
567122;MAIL;Dimanche;Midi;5%
652336;MAIL;Jeudi;Midi;Aucune
659292;MAIL;Mardi;Après-midi;10%
652742;MAIL;Mardi;Matin;5%
92757;MAIL;Samedi;Après-midi;Aucune
656076;MAIL;Samedi;Après-midi;Aucune
656515;MAIL;Mercredi;Après-midi;Aucune
110398;MAIL;Mardi;Midi;10%
5508;MAIL;Dimanche;Midi;Aucune
483687;MAIL;Dimanche;Midi;10%
37955;MAIL;Mercredi;Midi;Aucune
120098;MAIL;Lundi;Matin;10%
228985;MAIL;Mercredi;Midi;5%
264613;MAIL;Samedi;Midi;5%
398121;MAIL;Jeudi;Matin;Aucune
45263;MAIL;Mercredi;Midi;Aucune
462600;MAIL;Dimanche;Midi;10%
106320;MAIL;Mercredi;Matin;10%
448488;MAIL;Vendredi;Matin;10euros
52708;MAIL;Jeudi;Midi;Aucune
551662;MAIL;Dimanche;Après-midi;Aucune
32136;MAIL;Mardi;Après-midi;10euros
352848;MAIL;Lundi;Midi;Aucune
121952;MAIL;Mercredi;Après-midi;Aucune
536280;MAIL;Vendredi;Midi;5%
343647;MAIL;Vendredi;Matin;5%
650994;MAIL;Mardi;Matin;Aucune
150460;MAIL;Lundi;Matin;5%
646773;MAIL;Dimanche;Après-midi;Aucune
658988;MAIL;Dimanche;Matin;10%
466507;MAIL;Mardi;Midi;10%
68643;MAIL;Mardi;Après-midi;10euros
73837;MAIL;Samedi;Midi;5%
30792;MAIL;Mercredi;Matin;Aucune
64843;MAIL;Mardi;Matin;5%
440658;MAIL;Vendredi;Matin;Aucune
505913;MAIL;Vendredi;Après-midi;10euros
92820;MAIL;Samedi;Midi;5%
353761;MAIL;Jeudi;Midi;10euros
355535;MAIL;Mercredi;Midi;5%
167095;MAIL;Samedi;Midi;Aucune
161249;MAIL;Samedi;Matin;5%
132723;MAIL;Mercredi;Après-midi;Aucune
630201;MAIL;Vendredi;Midi;10%
487104;MAIL;Lundi;Matin;10euros
494935;MAIL;Lundi;Matin;10euros
456973;MAIL;Mercredi;Midi;5%
521741;MAIL;Dimanche;Midi;10%
630567;MAIL;Jeudi;Matin;5%
588135;MAIL;Jeudi;Matin;Aucune
647763;MAIL;Jeudi;Midi;Aucune
630544;MAIL;Mardi;Après-midi;5%
424791;MAIL;Lundi;Midi;5%
346099;MAIL;Jeudi;Matin;10%
559937;MAIL;Lundi;Midi;Aucune
651835;MAIL;Mercredi;Matin;5%
659948;MAIL;Jeudi;Matin;10%
107781;MAIL;Samedi;Après-midi;10euros
508026;MAIL;Mercredi;Matin;5%
313093;MAIL;Lundi;Midi;Aucune
111630;MAIL;Vendredi;Midi;Aucune
39313;MAIL;Vendredi;Midi;5%
453955;MAIL;Vendredi;Matin;Aucune
405598;MAIL;Mardi;Midi;Aucune
111561;MAIL;Jeudi;Après-midi;10%
440628;MAIL;Jeudi;Midi;5%
123928;MAIL;Mercredi;Midi;10%
616272;MAIL;Jeudi;Matin;5%
102878;MAIL;Mercredi;Midi;10euros
469175;MAIL;Samedi;Midi;Aucune
634227;MAIL;Lundi;Matin;Aucune
404366;MAIL;Dimanche;Matin;Aucune
454914;MAIL;Vendredi;Midi;10%
32770;MAIL;Mercredi;Matin;Aucune
345992;MAIL;Vendredi;Matin;5%
396186;MAIL;Jeudi;Matin;Aucune
491479;MAIL;Mercredi;Midi;5%
102893;MAIL;Mercredi;Midi;10euros
474630;MAIL;Mercredi;Après-midi;10%
56157;MAIL;Mercredi;Après-midi;10euros
437096;MAIL;Mardi;Après-midi;5%
449783;MAIL;Lundi;Midi;5%
254236;MAIL;Mercredi;Midi;Aucune
506525;MAIL;Mardi;Après-midi;10%
293615;MAIL;Mardi;Après-midi;10%
437036;MAIL;Mercredi;Matin;5%
400517;MAIL;Vendredi;Midi;Aucune
75507;MAIL;Jeudi;Midi;5%
531944;MAIL;Dimanche;Matin;5%
482190;MAIL;Vendredi;Midi;5%
333610;MAIL;Lundi;Midi;5%
384252;MAIL;Jeudi;Après-midi;5%
507554;MAIL;Mercredi;Matin;Aucune
137023;MAIL;Mardi;Midi;10euros
542331;MAIL;Lundi;Matin;10%
133262;MAIL;Samedi;Midi;5%
348236;MAIL;Jeudi;Matin;10euros
146193;MAIL;Jeudi;Matin;Aucune
45834;MAIL;Mercredi;Midi;Aucune
467826;MAIL;Dimanche;Après-midi;5%
452989;MAIL;Lundi;Matin;Aucune
496577;MAIL;Mardi;Midi;Aucune
463057;MAIL;Samedi;Midi;Aucune
548251;MAIL;Mardi;Matin;5%
659281;MAIL;Samedi;Midi;10euros
458909;MAIL;Samedi;Midi;10euros
448489;MAIL;Mardi;Midi;5%
550725;MAIL;Jeudi;Matin;5%
602691;MAIL;Lundi;Après-midi;Aucune
559625;MAIL;Samedi;Midi;Aucune
519248;MAIL;Vendredi;Matin;Aucune
549946;MAIL;Mercredi;Midi;10%
91602;MAIL;Mercredi;Midi;5%
361634;MAIL;Vendredi;Matin;10%
596264;MAIL;Mercredi;Midi;5%
401450;MAIL;Mardi;Matin;Aucune
254666;MAIL;Mardi;Après-midi;Aucune
19722;MAIL;Mercredi;Midi;10%
470619;MAIL;Mardi;Midi;Aucune
316290;MAIL;Mercredi;Midi;5%
307752;MAIL;Mercredi;Midi;Aucune
106264;MAIL;Mercredi;Après-midi;Aucune
373651;MAIL;Mercredi;Après-midi;Aucune
558734;MAIL;Mercredi;Midi;10euros
396146;MAIL;Vendredi;Midi;Aucune
407601;MAIL;Jeudi;Midi;Aucune
396125;MAIL;Lundi;Midi;5%
355735;MAIL;Jeudi;Midi;10%
615734;MAIL;Vendredi;Midi;5%
302058;MAIL;Mercredi;Matin;10%
617066;MAIL;Mardi;Après-midi;5%
622011;MAIL;Mercredi;Midi;10%
378811;MAIL;Lundi;Midi;10euros
467797;MAIL;Vendredi;Matin;10%
537775;MAIL;Samedi;Matin;Aucune
340448;MAIL;Mercredi;Midi;5%
519827;MAIL;Mercredi;Midi;10%
346303;MAIL;Vendredi;Matin;5%
253727;MAIL;Jeudi;Matin;10%
419071;MAIL;Mercredi;Midi;Aucune
624454;MAIL;Mercredi;Midi;5%
467392;MAIL;Mercredi;Midi;10euros
334891;MAIL;Mercredi;Midi;10euros
350376;MAIL;Mardi;Matin;5%
402060;MAIL;Lundi;Midi;10euros
480598;MAIL;Mercredi;Midi;10%
478960;MAIL;Mardi;Après-midi;Aucune
168034;MAIL;Mardi;Après-midi;Aucune
474427;MAIL;Mercredi;Matin;10euros
497842;MAIL;Vendredi;Midi;10%
14568;MAIL;Jeudi;Midi;10euros
38547;MAIL;Dimanche;Matin;Aucune
475286;MAIL;Vendredi;Midi;5%
409395;MAIL;Lundi;Midi;10%
500034;MAIL;Jeudi;Après-midi;Aucune
161337;MAIL;Mercredi;Matin;Aucune
500704;MAIL;Mardi;Midi;5%
466522;MAIL;Lundi;Midi;10%
403140;MAIL;Samedi;Midi;10euros
405932;MAIL;Jeudi;Matin;Aucune
627643;MAIL;Mercredi;Matin;10%
575600;MAIL;Lundi;Après-midi;5%
8748;MAIL;Mercredi;Midi;10%
25301;MAIL;Lundi;Matin;10%
480268;MAIL;Mardi;Midi;Aucune
332887;MAIL;Samedi;Midi;Aucune
39528;MAIL;Mardi;Matin;5%
466514;MAIL;Samedi;Matin;Aucune
409342;MAIL;Samedi;Midi;10euros
645749;MAIL;Mardi;Après-midi;Aucune
379728;MAIL;Mardi;Midi;5%
400403;MAIL;Mercredi;Midi;5%
518270;MAIL;Vendredi;Midi;5%
96727;MAIL;Dimanche;Midi;10euros
601891;MAIL;Dimanche;Midi;10euros
306047;MAIL;Mercredi;Matin;Aucune
394798;MAIL;Vendredi;Midi;5%
485048;MAIL;Dimanche;Midi;5%
396509;MAIL;Dimanche;Midi;10%
63539;MAIL;Vendredi;Midi;Aucune
631810;MAIL;Dimanche;Midi;5%
490994;MAIL;Vendredi;Midi;5%
318542;MAIL;Lundi;Après-midi;Aucune
473895;MAIL;Dimanche;Après-midi;Aucune
578111;MAIL;Lundi;Matin;10%
629648;MAIL;Lundi;Après-midi;10euros
629238;MAIL;Mercredi;Midi;10%
71129;MAIL;Lundi;Midi;10euros
33614;MAIL;Mercredi;Matin;5%
659640;MAIL;Jeudi;Matin;Aucune
491261;MAIL;Lundi;Midi;5%
657878;MAIL;Lundi;Midi;10%
655911;MAIL;Lundi;Matin;10%
427853;MAIL;Vendredi;Midi;Aucune
604729;MAIL;Mardi;Après-midi;Aucune
614411;MAIL;Mercredi;Midi;10%
329001;MAIL;Mercredi;Midi;5%
648494;MAIL;Mardi;Matin;5%
397427;MAIL;Lundi;Midi;Aucune
473923;MAIL;Samedi;Matin;Aucune
33172;MAIL;Vendredi;Midi;Aucune
465105;MAIL;Lundi;Matin;5%
518031;MAIL;Mercredi;Midi;10euros
404714;MAIL;Vendredi;Midi;Aucune
153625;MAIL;Jeudi;Matin;Aucune
474740;MAIL;Dimanche;Matin;Aucune
557493;MAIL;Vendredi;Midi;5%
479041;MAIL;Samedi;Matin;10euros
440845;MAIL;Lundi;Midi;10euros
473141;MAIL;Mercredi;Matin;10%
353779;MAIL;Lundi;Midi;5%
337515;MAIL;Lundi;Après-midi;5%
71738;MAIL;Vendredi;Midi;10%
447898;MAIL;Vendredi;Midi;Aucune
90079;MAIL;Mercredi;Midi;10%
646013;MAIL;Mercredi;Midi;Aucune
430518;MAIL;Samedi;Midi;Aucune
620270;MAIL;Samedi;Midi;5%
395444;MAIL;Mercredi;Midi;Aucune
289996;MAIL;Samedi;Après-midi;10%
446044;MAIL;Samedi;Midi;5%
141867;MAIL;Lundi;Midi;Aucune
395728;MAIL;Mardi;Après-midi;Aucune
507080;MAIL;Jeudi;Après-midi;Aucune
509539;MAIL;Mercredi;Matin;5%
119632;MAIL;Mardi;Matin;Aucune
448945;MAIL;Jeudi;Matin;Aucune
428994;MAIL;Jeudi;Matin;10%
110781;MAIL;Lundi;Midi;10%
46214;MAIL;Jeudi;Midi;5%
761;MAIL;Mardi;Après-midi;10%
302548;MAIL;Mercredi;Midi;Aucune
464204;MAIL;Dimanche;Midi;5%
337513;MAIL;Vendredi;Midi;Aucune
328995;MAIL;Lundi;Matin;Aucune
440641;MAIL;Vendredi;Midi;Aucune
346539;MAIL;Dimanche;Matin;10%
468648;MAIL;Mercredi;Midi;10euros
497584;MAIL;Mercredi;Midi;Aucune
429444;MAIL;Mercredi;Midi;Aucune
439925;MAIL;Mardi;Matin;10euros
494755;MAIL;Mercredi;Midi;Aucune
333647;MAIL;Dimanche;Midi;Aucune
553546;MAIL;Mercredi;Après-midi;5%
156314;MAIL;Mardi;Midi;Aucune
420671;MAIL;Jeudi;Après-midi;10%
94374;MAIL;Mercredi;Midi;Aucune
495905;MAIL;Dimanche;Midi;Aucune
355262;MAIL;Mardi;Midi;5%
36303;MAIL;Mercredi;Midi;Aucune
553015;MAIL;Mercredi;Midi;Aucune
504804;MAIL;Mercredi;Matin;10euros
561258;MAIL;Lundi;Matin;5%
507457;MAIL;Samedi;Après-midi;Aucune
522842;MAIL;Mercredi;Midi;5%
567503;MAIL;Mercredi;Matin;Aucune
552175;MAIL;Samedi;Matin;5%
402276;MAIL;Lundi;Midi;10euros
509407;MAIL;Vendredi;Midi;10euros
550757;MAIL;Vendredi;Midi;Aucune
557602;MAIL;Mercredi;Après-midi;Aucune
432843;MAIL;Mardi;Matin;5%
619438;MAIL;Mercredi;Midi;10%
561319;MAIL;Vendredi;Midi;Aucune
162097;MAIL;Mardi;Après-midi;Aucune
15648;MAIL;Mercredi;Matin;5%
614795;MAIL;Mercredi;Midi;10euros
515197;MAIL;Dimanche;Après-midi;Aucune
609549;MAIL;Dimanche;Midi;10%
527392;MAIL;Lundi;Midi;Aucune
609284;MAIL;Lundi;Midi;10euros
620263;MAIL;Mardi;Après-midi;Aucune
390083;MAIL;Samedi;Midi;Aucune
334846;MAIL;Dimanche;Midi;10%
561192;MAIL;Mercredi;Midi;10%
616333;MAIL;Lundi;Après-midi;Aucune
419107;MAIL;Samedi;Midi;10%
347237;MAIL;Mercredi;Midi;Aucune
422941;MAIL;Vendredi;Midi;10%
436798;MAIL;Mardi;Matin;Aucune
393257;MAIL;Lundi;Midi;5%
417813;MAIL;Mercredi;Matin;Aucune
378886;MAIL;Mardi;Après-midi;Aucune
463763;MAIL;Dimanche;Midi;Aucune
456524;MAIL;Samedi;Matin;Aucune
306664;MAIL;Lundi;Après-midi;10%
299175;MAIL;Samedi;Matin;10euros
107886;MAIL;Dimanche;Matin;10euros
396469;MAIL;Samedi;Midi;Aucune
384128;MAIL;Lundi;Midi;5%
603189;MAIL;Mercredi;Midi;10%
461912;MAIL;Jeudi;Matin;5%
353230;MAIL;Dimanche;Midi;10euros
527074;MAIL;Lundi;Midi;Aucune
390763;MAIL;Mardi;Midi;5%
556801;MAIL;Mercredi;Midi;5%
518047;MAIL;Mercredi;Midi;Aucune
628058;MAIL;Jeudi;Matin;Aucune
472560;MAIL;Jeudi;Midi;10euros
421163;MAIL;Vendredi;Midi;Aucune
422539;MAIL;Mercredi;Midi;5%
596416;MAIL;Samedi;Midi;Aucune
508524;MAIL;Vendredi;Midi;5%
332880;MAIL;Jeudi;Matin;Aucune
602177;MAIL;Lundi;Midi;Aucune
608889;MAIL;Vendredi;Matin;10euros
500581;MAIL;Jeudi;Midi;10euros
514281;MAIL;Mercredi;Midi;5%
102823;MAIL;Mercredi;Midi;Aucune
456503;MAIL;Mercredi;Midi;5%
616965;MAIL;Mercredi;Midi;10%
475305;MAIL;Jeudi;Matin;Aucune
495583;MAIL;Mardi;Matin;10%
385686;MAIL;Vendredi;Midi;Aucune
486303;MAIL;Mercredi;Midi;10%
498367;MAIL;Mercredi;Matin;5%
409368;MAIL;Mardi;Après-midi;Aucune
434057;MAIL;Dimanche;Après-midi;10euros
434749;MAIL;Samedi;Matin;10euros
500585;MAIL;Mercredi;Midi;Aucune
45459;MAIL;Vendredi;Midi;Aucune
409343;MAIL;Mercredi;Midi;Aucune
630235;MAIL;Vendredi;Midi;10%
336576;MAIL;Jeudi;Matin;5%
397398;MAIL;Dimanche;Matin;10%
490943;MAIL;Mercredi;Midi;10%
602503;MAIL;Mercredi;Midi;5%
379694;MAIL;Mercredi;Après-midi;10euros
499171;MAIL;Mardi;Après-midi;Aucune
460376;MAIL;Lundi;Midi;Aucune
603506;MAIL;Mercredi;Midi;10%
603431;MAIL;Mardi;Après-midi;Aucune
338991;MAIL;Mardi;Après-midi;Aucune
402732;MAIL;Mercredi;Matin;Aucune
653738;MAIL;Vendredi;Après-midi;5%
15402;MAIL;Jeudi;Midi;Aucune
410057;MAIL;Dimanche;Midi;10%
392562;MAIL;Vendredi;Midi;10%
375987;MAIL;Lundi;Midi;5%
495565;MAIL;Jeudi;Après-midi;Aucune
645329;MAIL;Mercredi;Midi;5%
38408;MAIL;Mardi;Midi;Aucune
650867;MAIL;Lundi;Midi;10euros
370715;MAIL;Samedi;Matin;5%
36613;MAIL;Jeudi;Matin;Aucune
651194;MAIL;Mercredi;Matin;10%
646309;MAIL;Mercredi;Midi;10%
472567;MAIL;Mercredi;Midi;10%
147716;MAIL;Lundi;Matin;10%
44113;MAIL;Mardi;Midi;10euros
94205;MAIL;Samedi;Midi;10%
603048;MAIL;Mardi;Matin;Aucune
181647;MAIL;Samedi;Matin;10euros
68002;MAIL;Mercredi;Midi;Aucune
119697;MAIL;Mardi;Après-midi;Aucune
29671;MAIL;Jeudi;Après-midi;10euros
648439;MAIL;Mercredi;Midi;Aucune
375724;MAIL;Samedi;Matin;5%
510624;MAIL;Dimanche;Midi;5%
555103;MAIL;Dimanche;Midi;10%
132375;MAIL;Jeudi;Après-midi;Aucune
413500;MAIL;Jeudi;Midi;Aucune
478588;MAIL;Mardi;Après-midi;Aucune
613890;MAIL;Samedi;Midi;Aucune
538306;MAIL;Dimanche;Midi;10%
55571;MAIL;Mardi;Midi;5%
515781;MAIL;Mercredi;Après-midi;10%
254547;MAIL;Dimanche;Midi;Aucune
560040;MAIL;Jeudi;Après-midi;Aucune
470870;MAIL;Jeudi;Midi;5%
578385;MAIL;Vendredi;Matin;10%
358293;MAIL;Vendredi;Après-midi;5%
504134;MAIL;Jeudi;Après-midi;5%
381826;MAIL;Mercredi;Matin;10euros
617534;MAIL;Samedi;Midi;10%
452144;MAIL;Mercredi;Midi;5%
462321;MAIL;Mercredi;Matin;Aucune
604008;MAIL;Mercredi;Après-midi;5%
580856;MAIL;Dimanche;Midi;Aucune
342037;MAIL;Vendredi;Midi;10%
342257;MAIL;Lundi;Midi;Aucune
360342;MAIL;Vendredi;Midi;Aucune
577318;MAIL;Mardi;Après-midi;10%
377145;MAIL;Samedi;Midi;10%
518477;MAIL;Jeudi;Midi;Aucune
384332;MAIL;Jeudi;Matin;Aucune
306704;MAIL;Lundi;Midi;5%
340470;MAIL;Mercredi;Midi;5%
515012;MAIL;Mercredi;Après-midi;Aucune
384782;MAIL;Jeudi;Après-midi;Aucune
601715;MAIL;Lundi;Midi;5%
609302;MAIL;Lundi;Midi;5%
353445;MAIL;Dimanche;Midi;5%
550509;MAIL;Samedi;Matin;10%
366848;MAIL;Mercredi;Midi;10%
421923;MAIL;Jeudi;Midi;Aucune
634243;MAIL;Vendredi;Matin;5%
409387;MAIL;Jeudi;Matin;Aucune
655883;MAIL;Jeudi;Midi;5%
534410;MAIL;Vendredi;Midi;Aucune
656597;MAIL;Samedi;Matin;Aucune
614600;MAIL;Mercredi;Midi;Aucune
346308;MAIL;Mercredi;Midi;10%
347097;MAIL;Jeudi;Matin;5%
525622;MAIL;Mercredi;Midi;Aucune
456515;MAIL;Vendredi;Midi;Aucune
429311;MAIL;Jeudi;Matin;10euros
623706;MAIL;Mercredi;Midi;10euros
480264;MAIL;Mercredi;Matin;10%
247725;MAIL;Mercredi;Midi;Aucune
492192;MAIL;Mercredi;Midi;5%
162522;MAIL;Mardi;Après-midi;Aucune
615074;MAIL;Lundi;Midi;5%
480386;MAIL;Mercredi;Midi;5%
485031;MAIL;Mardi;Après-midi;5%
626731;MAIL;Mardi;Après-midi;Aucune
602698;MAIL;Mercredi;Matin;Aucune
627390;MAIL;Vendredi;Midi;10%
617097;MAIL;Jeudi;Midi;10%
615991;MAIL;Dimanche;Matin;5%
498534;MAIL;Vendredi;Midi;Aucune
500218;MAIL;Lundi;Midi;10%
480084;MAIL;Mercredi;Après-midi;Aucune
629675;MAIL;Mercredi;Midi;Aucune
390635;MAIL;Mardi;Midi;5%
646417;MAIL;Lundi;Midi;5%
648060;MAIL;Samedi;Midi;5%
652772;MAIL;Jeudi;Matin;Aucune
26068;MAIL;Jeudi;Matin;5%
537026;MAIL;Mercredi;Midi;Aucune
653172;MAIL;Dimanche;Après-midi;10%
2407;MAIL;Lundi;Matin;10euros
80381;MAIL;Mardi;Midi;10%
498501;MAIL;Samedi;Matin;10%
632085;MAIL;Mardi;Matin;5%
329902;MAIL;Samedi;Midi;5%
